precinct_key,district_num,target_id,target_name,area_weight,population_weight,housing_weight,block_weight,crosswalk_basis
16017017011,2,16002,State House District 2,0.507669791089591,0.507669791089591,0.4614429633966922,0.47009811402805757,population
16017017025,2,16002,State House District 2,0.048279284149737846,0.048279284149737846,0.03746396306405074,0.025972028421548946,population
16017017031,2,16002,State House District 2,0.9846253924410833,0.9846253924410833,0.9871826021283072,0.9977226602773607,population
16035035001,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035002,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035003,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035004,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035005,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035006,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035007,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035008,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035009,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035010,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035011,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035012,2,16002,State House District 2,1.0,1.0,1.0,0.9999998553280648,population
16035035013,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16035035014,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055001,2,16002,State House District 2,0.8079120741430041,0.8079120741430041,0.8211052545789363,0.8238196965502071,population
16055055002,2,16002,State House District 2,0.712195893679342,0.712195893679342,0.7196361507568202,0.7220683781543443,population
16055055003,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055013,2,16002,State House District 2,0.0,0.0,0.0,0.0066666666666731845,population
16055055033,2,16002,State House District 2,5.845141245179063e-05,5.845141245179063e-05,7.905313979135619e-05,0.0004018534606060606,population
16055055034,2,16002,State House District 2,0.20788225801891358,0.20788225801891358,0.1643231029483906,0.24460360127964348,population
16055055041,2,16002,State House District 2,0.0,0.0,0.0,8.81525713065546e-05,population
16055055043,2,16002,State House District 2,0.0,0.0,0.0,5.94543074627753e-05,population
16055055044,2,16002,State House District 2,0.8206436113910244,0.8206436113910244,0.8194622042338409,0.9274988908873772,population
16055055045,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055047,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055048,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055050,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16057057031,2,16002,State House District 2,0.001220795657309604,0.001220795657309604,0.0017765739000483425,0.12530226431015815,population
16069069036,2,16002,State House District 2,0.0,0.0,0.0,0.021465931410461384,population
16079079001,2,16002,State House District 2,1.0,1.0,1.0,0.9861097831028225,population
16079079002,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079003,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079004,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079005,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079006,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079007,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079008,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079009,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079010,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079011,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079012,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079013,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079014,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079015,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079016,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16079079017,2,16002,State House District 2,1.0,1.0,1.0,0.999788011011421,population
16079079018,2,16002,State House District 2,1.0,1.0,1.0,1.0,population
16055055001,3,16003,State House District 3,0.19208792585699577,0.19208792585699577,0.17889474542106357,0.17618030344979285,population
16055055002,3,16003,State House District 3,0.2878041063206579,0.2878041063206579,0.28036384924317986,0.27793162184565573,population
16055055004,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055005,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055006,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055007,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055008,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055009,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055010,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055011,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055012,3,16003,State House District 3,0.9677082703630503,0.9677082703630503,0.9735834636669943,0.9290938376853484,population
16055055013,3,16003,State House District 3,1.0,1.0,1.0,0.9933333333333269,population
16055055014,3,16003,State House District 3,0.14175163923115125,0.14175163923115125,0.1297700840949674,0.13069283599026318,population
16055055021,3,16003,State House District 3,0.21085671597211755,0.21085671597211755,0.19991046714869132,0.38371274605768635,population
16055055022,3,16003,State House District 3,0.0,0.0,0.0,0.05555555555555555,population
16055055023,3,16003,State House District 3,1.0,1.0,1.0,1.0,population
16055055024,3,16003,State House District 3,0.4058035714297924,0.4058035714297924,0.39564220183582893,0.2075471698120578,population
16055055034,3,16003,State House District 3,0.0,0.0,0.0,0.012987012987027991,population
16055055044,3,16003,State House District 3,0.0,0.0,0.0,0.004166666666675347,population
16055055012,4,16004,State House District 4,0.03229172963694969,0.03229172963694969,0.026416536333005707,0.07090616231465159,population
16055055018,4,16004,State House District 4,0.0033687084009263323,0.0033687084009263323,0.010298013656031103,0.30184107073005817,population
16055055020,4,16004,State House District 4,0.9281015037587769,0.9281015037587769,0.9126092384511822,0.7365078429991774,population
16055055021,4,16004,State House District 4,0.7891432840278825,0.7891432840278825,0.8000895328513088,0.6162872539423138,population
16055055022,4,16004,State House District 4,1.0,1.0,1.0,0.9444444444444444,population
16055055024,4,16004,State House District 4,0.5941964285702075,0.5941964285702075,0.604357798164171,0.7924528301879421,population
16055055028,4,16004,State House District 4,0.9973188415102845,0.9973188415102845,0.9930965020043753,0.9669817639305961,population
16055055029,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055030,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055031,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055032,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055033,4,16004,State House District 4,0.9999415485875482,0.9999415485875482,0.9999209468602086,0.9995981465393938,population
16055055034,4,16004,State House District 4,0.7921177419810864,0.7921177419810864,0.8356768970516094,0.7424093857333286,population
16055055035,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055036,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055039,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055040,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055041,4,16004,State House District 4,1.0,1.0,1.0,0.9999118474286934,population
16055055042,4,16004,State House District 4,1.0,1.0,1.0,1.0,population
16055055043,4,16004,State House District 4,1.0,1.0,1.0,0.9999405456925372,population
16055055044,4,16004,State House District 4,0.1793563886089756,0.1793563886089756,0.1805377957661592,0.06833444244594734,population
16055055014,5,16005,State House District 5,0.8582483607688487,0.8582483607688487,0.8702299159050326,0.8693071640097368,population
16055055015,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055016,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055017,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055018,5,16005,State House District 5,0.9966312915990737,0.9966312915990737,0.9897019863439689,0.6981589292699417,population
16055055019,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055020,5,16005,State House District 5,0.07189849624122319,0.07189849624122319,0.08739076154881772,0.2634921570008226,population
16055055025,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055026,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055027,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055028,5,16005,State House District 5,0.0026811584897156364,0.0026811584897156364,0.006903497995624791,0.033018236069403926,population
16055055037,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055038,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055046,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16055055049,5,16005,State House District 5,1.0,1.0,1.0,1.0,population
16009009011,6,16006,State House District 6,1.6242584910749678e-07,1.6242584910749678e-07,2.006688599762438e-07,3.111611263633275e-08,population
16049049017,6,16006,State House District 6,0.007539692322437738,0.007539692322437738,0.007494948800552084,0.0009601588379277235,population
16057057001,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057002,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057003,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057004,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057005,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057006,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057007,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057008,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057009,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057010,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057011,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057012,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057013,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057014,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057015,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057016,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057017,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057018,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057019,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057020,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057021,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057022,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057023,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057024,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057025,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057026,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057027,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057028,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057029,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057030,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16057057031,6,16006,State House District 6,0.9987792043426903,0.9987792043426903,0.9982234260999517,0.8746977356898419,population
16057057032,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061001,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061002,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061003,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061004,6,16006,State House District 6,1.0,1.0,1.0,0.9945945945946004,population
16061061005,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061006,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061007,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16061061008,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069006,6,16006,State House District 6,0.6228375408827003,0.6228375408827003,0.5896585356909333,0.47601442740624794,population
16069069011,6,16006,State House District 6,0.0006953359284839205,0.0006953359284839205,0.001448893980791493,0.03824387488327689,population
16069069019,6,16006,State House District 6,0.0,0.0,0.0,0.00383090124117647,population
16069069023,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069025,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069030,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069031,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069032,6,16006,State House District 6,0.3633058601912501,0.3633058601912501,0.35514109268078464,0.25721291492125326,population
16069069033,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069034,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069035,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069036,6,16006,State House District 6,1.0,1.0,1.0,0.9785340685895386,population
16069069037,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069038,6,16006,State House District 6,1.0,1.0,1.0,1.0,population
16069069039,6,16006,State House District 6,0.0024787715777263223,0.0024787715777263223,0.0023720241180937946,0.043419776387235626,population
16069069040,6,16006,State House District 6,0.9999198709486744,0.9999198709486744,0.9997938427320276,0.9719273027972223,population
16079079017,6,16006,State House District 6,0.0,0.0,0.0,0.00021198898857898772,population
16003003001,7,16007,State House District 7,1.0,1.0,1.0,0.9732118482084139,population
16003003002,7,16007,State House District 7,0.9999474119066019,0.9999474119066019,0.999949987649952,0.9998107382418627,population
16003003003,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16003003004,7,16007,State House District 7,1.0,1.0,0.9999958124171785,0.9999733154433023,population
16003003005,7,16007,State House District 7,1.0,1.0,1.0,0.9872447670559321,population
16003003006,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16035035012,7,16007,State House District 7,0.0,0.0,0.0,1.4467193527612265e-07,population
16045045001,7,16007,State House District 7,0.0,0.0,0.0,0.0005380167073361959,population
16049049001,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049002,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049003,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049004,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049005,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049006,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049007,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049008,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049009,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049010,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049011,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049012,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049013,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049014,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049015,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049016,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049017,7,16007,State House District 7,0.9924603076775622,0.9924603076775622,0.992505051199448,0.9990398411620722,population
16049049018,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049019,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049020,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049021,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049022,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049023,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049024,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049025,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16049049026,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16061061004,7,16007,State House District 7,0.0,0.0,0.0,0.005405405405399561,population
16069069001,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069002,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069003,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069004,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069005,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069006,7,16007,State House District 7,0.3771624591172998,0.3771624591172998,0.41034146430906676,0.5239855725937521,population
16069069007,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069008,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069009,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069010,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069011,7,16007,State House District 7,0.9993046640715161,0.9993046640715161,0.9985511060192085,0.9617561251167231,population
16069069012,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069013,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069014,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069015,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069016,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069017,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069018,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069019,7,16007,State House District 7,1.0,1.0,1.0,0.9961690987588236,population
16069069020,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069021,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069022,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069024,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069026,7,16007,State House District 7,1.0,1.0,1.0,1.0,population
16069069032,7,16007,State House District 7,0.6366941398087498,0.6366941398087498,0.6448589073192154,0.7427870850787468,population
16069069039,7,16007,State House District 7,0.9975212284222736,0.9975212284222736,0.9976279758819062,0.9565802236127643,population
16069069040,7,16007,State House District 7,8.012905132562293e-05,8.012905132562293e-05,0.0002061572679723736,0.02807269720277778,population
16085085004,7,16007,State House District 7,2.139137443955166e-08,2.139137443955166e-08,8.575802910224371e-09,6.991324336041612e-06,population
16085085005,7,16007,State House District 7,0.0009290954419503592,0.0009290954419503592,0.0010882290486116288,0.009235161349928848,population
16085085007,7,16007,State House District 7,6.239416629566958e-07,6.239416629566958e-07,1.1031037590262424e-06,2.1397999339328242e-07,population
16087087007,7,16007,State House District 7,0.0,0.0,0.0,1.025608379888061e-06,population
16087087008,7,16007,State House District 7,0.00023288743729277204,0.00023288743729277204,0.00029899933253728605,0.00021673420237250745,population
16001001116,8,16008,State House District 8,4.026517719482763e-07,4.026517719482763e-07,5.319511450273809e-07,0.00013720069245454184,population
16001001131,8,16008,State House District 8,0.0003167062549641107,0.0003167062549641107,0.00043010752690092924,0.009090909090925916,population
16003003001,8,16008,State House District 8,0.0,0.0,0.0,0.0038758249243208026,population
16003003002,8,16008,State House District 8,0.0,0.0,0.0,0.00018382683874875263,population
16003003005,8,16008,State House District 8,0.0,0.0,0.0,0.012755232944067859,population
16013013001,8,16008,State House District 8,0.0,0.0,0.0,6.296486238526333e-07,population
16013013005,8,16008,State House District 8,6.01329021288236e-06,6.01329021288236e-06,7.689186252910901e-06,8.116294307956147e-06,population
16015015030,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015015040,8,16008,State House District 8,0.9996499710044048,0.9996499710044048,0.999860852018116,0.9924042449674091,population
16015015050,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015015060,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015015070,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16015015080,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16023023002,8,16008,State House District 8,0.0,0.0,0.0,0.013986013986023765,population
16037037001,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037002,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037003,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037004,8,16008,State House District 8,0.9999666688415585,0.9999666688415585,0.999988608991868,0.9961641967809075,population
16037037005,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037006,8,16008,State House District 8,0.9952674484113706,0.9952674484113706,0.9955978886925412,0.9947164339389276,population
16037037007,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037008,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16037037009,8,16008,State House District 8,0.9954352659134498,0.9954352659134498,0.9980702770228892,0.9850671314470109,population
16037037010,8,16008,State House District 8,1.0,1.0,1.0,0.9913793103448202,population
16039039001,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039002,8,16008,State House District 8,1.0,1.0,1.0,0.9993305257748397,population
16039039005,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039006,8,16008,State House District 8,1.0,1.0,1.0,0.9806720059355111,population
16039039007,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039008,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039009,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039010,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039011,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039012,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039013,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039014,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039015,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039016,8,16008,State House District 8,0.9999999466100208,0.9999999466100208,0.9999999418915222,0.9999931473817124,population
16039039017,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16039039018,8,16008,State House District 8,1.0,1.0,1.0,0.9986097268327775,population
16039039019,8,16008,State House District 8,1.0,1.0,1.0,0.9965337954939317,population
16045045001,8,16008,State House District 8,0.0,0.0,0.0,0.005868805424381656,population
16045045007,8,16008,State House District 8,0.0,0.0,0.0,1.0118694263204679e-05,population
16047047006,8,16008,State House District 8,0.0,0.0,0.0,1.5868667728019896e-06,population
16059059003,8,16008,State House District 8,7.952217049049546e-08,7.952217049049546e-08,1.2660525218602806e-06,7.5236761682322696e-06,population
16059059008,8,16008,State House District 8,0.0,0.0,0.0,0.001414897014123044,population
16059059009,8,16008,State House District 8,0.0005288873537306935,0.0005288873537306935,0.0007268694917908756,0.0004970672143393698,population
16059059012,8,16008,State House District 8,1.056113811049448e-09,1.056113811049448e-09,1.1641723300846104e-09,2.0151639884933105e-09,population
16059059013,8,16008,State House District 8,0.0,0.0,8.370269432276204e-06,0.00018916165826325662,population
16073073009,8,16008,State House District 8,0.0,0.0,0.0,0.0004750535906365066,population
16083083034,8,16008,State House District 8,0.0,0.0,0.0,0.00011626186369038502,population
16085085001,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085085002,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085085003,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085085004,8,16008,State House District 8,0.9999999786086256,0.9999999786086256,0.9999999914241972,0.9999930086756639,population
16085085005,8,16008,State House District 8,0.9990709045580496,0.9990709045580496,0.9989117709513884,0.9907648386500713,population
16085085006,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16085085007,8,16008,State House District 8,0.9999993760583371,0.9999993760583371,0.999998896896241,0.9999997860200066,population
16085085008,8,16008,State House District 8,1.0,1.0,1.0,1.0,population
16003003001,9,16009,State House District 9,0.0,0.0,0.0,0.0076377178907343826,population
16003003002,9,16009,State House District 9,5.25880933981035e-05,5.25880933981035e-05,5.001235004797963e-05,5.43491938861021e-06,population
16003003004,9,16009,State House District 9,0.0,0.0,4.187582821516707e-06,2.668455669777743e-05,population
16027027001,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027027019,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
16027027021,9,16009,State House District 9,0.9906208128628239,0.9906208128628239,0.9907773386033594,0.9801324503304227,population
16027027022,9,16009,State House District 9,0.4277896119416502,0.4277896119416502,0.4408706470746268,0.46205419420963967,population
16027027023,9,16009,State House District 9,0.22393000709858069,0.22393000709858069,0.2158075601419627,0.24000000000058097,population
16027027051,9,16009,State House District 9,0.44110985277699705,0.44110985277699705,0.4950584007206106,0.7499999999995041,population
16027027052,9,16009,State House District 9,1.0,1.0,1.0,1.0,population
