precinct_key,district_num,target_id,target_name,area_weight
16017017001,1,16001,State Senate District 1,1.0000000000000207
16017017002,1,16001,State Senate District 1,0.9681587172727887
16017017003,1,16001,State Senate District 1,0.9999999999999755
16017017004,1,16001,State Senate District 1,0.09574958004367495
16017017005,1,16001,State Senate District 1,0.9912773367692959
16017017006,1,16001,State Senate District 1,0.6588556359145716
16017017007,1,16001,State Senate District 1,0.9999999999999726
16017017009,1,16001,State Senate District 1,0.9999999999998922
16017017010,1,16001,State Senate District 1,0.9999999999999893
16017017011,1,16001,State Senate District 1,0.5125946949677994
16017017012,1,16001,State Senate District 1,0.999999999999992
16017017014,1,16001,State Senate District 1,0.9999999999999871
16017017015,1,16001,State Senate District 1,0.9999996989762572
16017017016,1,16001,State Senate District 1,0.9999999999993834
16017017017,1,16001,State Senate District 1,1.0000000000000189
16017017018,1,16001,State Senate District 1,0.9999999999999702
16017017020,1,16001,State Senate District 1,0.9999999178985367
16017017021,1,16001,State Senate District 1,1.0000000000007736
16017017025,1,16001,State Senate District 1,0.8636395960232175
16017017026,1,16001,State Senate District 1,0.9999955981088491
16017017027,1,16001,State Senate District 1,1.0000000000000144
16017017028,1,16001,State Senate District 1,1.000000000000018
16017017029,1,16001,State Senate District 1,0.9999999999999909
16017017030,1,16001,State Senate District 1,0.9999999999999931
16017017031,1,16001,State Senate District 1,0.10932894288983913
16017017032,1,16001,State Senate District 1,0.9999999999999676
16017017033,1,16001,State Senate District 1,0.9999999235246908
16017017034,1,16001,State Senate District 1,1.0000000000000342
16017017035,1,16001,State Senate District 1,0.9999998708139896
16017017036,1,16001,State Senate District 1,1.0000000000000129
16021021001,1,16001,State Senate District 1,1.00000000000001
16021021002,1,16001,State Senate District 1,0.99948179125595
16021021003,1,16001,State Senate District 1,1.0000000000000349
16021021004,1,16001,State Senate District 1,0.9999752766578089
16021021005,1,16001,State Senate District 1,1.000000000000004
16021021006,1,16001,State Senate District 1,1.0000000000000189
16021021007,1,16001,State Senate District 1,1.0000000000000187
16055055003,1,16001,State Senate District 1,0.0005145351027031998
16079079001,1,16001,State Senate District 1,0.0005794599423427161
16009009001,2,16002,State Senate District 2,1.000000000000031
16009009002,2,16002,State Senate District 2,0.9999439174756175
16009009003,2,16002,State Senate District 2,0.9999999999999778
16009009004,2,16002,State Senate District 2,0.9998180284025251
16009009005,2,16002,State Senate District 2,0.9998086073794216
16009009006,2,16002,State Senate District 2,1.000000000000018
16009009007,2,16002,State Senate District 2,0.999999999999987
16009009008,2,16002,State Senate District 2,0.9999999999999898
16009009009,2,16002,State Senate District 2,0.999999999999978
16009009010,2,16002,State Senate District 2,0.999535737236231
16009009011,2,16002,State Senate District 2,0.9993900737857875
16017017002,2,16002,State Senate District 2,0.031841282727192666
16017017004,2,16002,State Senate District 2,0.9042504199563264
16017017005,2,16002,State Senate District 2,0.008520693934848986
16017017006,2,16002,State Senate District 2,0.3411443640854273
16017017011,2,16002,State Senate District 2,0.487405305032187
16017017025,2,16002,State Senate District 2,0.13622697793393262
16017017031,2,16002,State Senate District 2,0.8905540794962091
16035035001,2,16002,State Senate District 2,1.0000000000000049
16035035002,2,16002,State Senate District 2,0.9999999999999981
16035035003,2,16002,State Senate District 2,0.9999999999999679
16035035004,2,16002,State Senate District 2,0.9994190731874703
16035035005,2,16002,State Senate District 2,0.9996392994087933
16035035006,2,16002,State Senate District 2,0.9998647349920332
16035035007,2,16002,State Senate District 2,0.9992939473399248
16035035008,2,16002,State Senate District 2,0.9996908729980915
16035035009,2,16002,State Senate District 2,0.9997735318343838
16035035010,2,16002,State Senate District 2,1.0000000000000027
16035035011,2,16002,State Senate District 2,0.9975187395521959
16035035012,2,16002,State Senate District 2,0.9994466566889827
16035035013,2,16002,State Senate District 2,0.9998697514133011
16035035014,2,16002,State Senate District 2,0.9999999999999967
16049049008,2,16002,State Senate District 2,0.00017632823356729017
16049049020,2,16002,State Senate District 2,4.3854490957850286e-05
16049049026,2,16002,State Senate District 2,0.0006077827912965907
16055055001,2,16002,State Senate District 2,0.5949385343782524
16055055002,2,16002,State Senate District 2,0.5126919212145532
16055055003,2,16002,State Senate District 2,0.9994854635183168
16055055007,2,16002,State Senate District 2,2.0120741199421935e-15
16055055012,2,16002,State Senate District 2,3.617340341500141e-14
16055055013,2,16002,State Senate District 2,0.0031275535810391837
16055055032,2,16002,State Senate District 2,1.7657788487922902e-07
16055055033,2,16002,State Senate District 2,0.01317067543934703
16055055034,2,16002,State Senate District 2,0.8292880522088497
16055055036,2,16002,State Senate District 2,5.875952884385789e-07
16055055041,2,16002,State Senate District 2,0.0012927695783645614
16055055042,2,16002,State Senate District 2,0.0010582072113815288
16055055043,2,16002,State Senate District 2,0.0005068606449942941
16055055044,2,16002,State Senate District 2,0.983288062100248
16055055045,2,16002,State Senate District 2,0.9999999999999937
16055055046,2,16002,State Senate District 2,1.451536362686463e-15
16055055047,2,16002,State Senate District 2,0.9999999539553245
16055055048,2,16002,State Senate District 2,1.0000000000000155
16055055049,2,16002,State Senate District 2,0.0004432482964671831
16055055050,2,16002,State Senate District 2,1.000000000000015
16057057019,2,16002,State Senate District 2,3.521868160150696e-05
16057057020,2,16002,State Senate District 2,0.00144257997484844
16057057022,2,16002,State Senate District 2,6.367063326379029e-05
16057057025,2,16002,State Senate District 2,0.0009100054233114536
16057057028,2,16002,State Senate District 2,1.9808931165955182e-05
16057057031,2,16002,State Senate District 2,0.00045333457827446494
16057057032,2,16002,State Senate District 2,0.0011189039728151963
16061061001,2,16002,State Senate District 2,0.0002661906856244554
16061061002,2,16002,State Senate District 2,9.336263498618373e-05
16061061007,2,16002,State Senate District 2,0.00020538008510988877
16069069034,2,16002,State Senate District 2,0.0003073423885682754
16069069035,2,16002,State Senate District 2,2.3407707057260405e-05
16069069036,2,16002,State Senate District 2,0.0010145729965579469
16079079001,2,16002,State Senate District 2,0.9988329625908188
16079079002,2,16002,State Senate District 2,0.9981364170598432
16079079003,2,16002,State Senate District 2,0.9979494752577569
16079079004,2,16002,State Senate District 2,1.0000000000000133
16079079005,2,16002,State Senate District 2,0.9999999999999988
16079079006,2,16002,State Senate District 2,0.9999999999999711
16079079007,2,16002,State Senate District 2,1.0000000000000009
16079079008,2,16002,State Senate District 2,1.0000000000000984
16079079009,2,16002,State Senate District 2,1.0000000000000018
16079079010,2,16002,State Senate District 2,1.0000000000001654
16079079011,2,16002,State Senate District 2,0.9999999999996173
16079079012,2,16002,State Senate District 2,0.999999999999946
16079079013,2,16002,State Senate District 2,1.0000000000001108
16079079014,2,16002,State Senate District 2,0.9999999999999999
16079079015,2,16002,State Senate District 2,1.000000000000018
16079079016,2,16002,State Senate District 2,1.0000000000000002
16079079017,2,16002,State Senate District 2,0.9996383118748717
16079079018,2,16002,State Senate District 2,0.9993923380812093
16055055001,3,16003,State Senate District 3,0.4046748923667185
16055055002,3,16003,State Senate District 3,0.4873080787854349
16055055003,3,16003,State Senate District 3,1.3789905056652775e-09
16055055004,3,16003,State Senate District 3,0.9978903808861264
16055055005,3,16003,State Senate District 3,0.9999999999999704
16055055006,3,16003,State Senate District 3,1.000000000000116
16055055007,3,16003,State Senate District 3,1.0000000000000253
16055055008,3,16003,State Senate District 3,0.9999997232018849
16055055009,3,16003,State Senate District 3,0.9999999999998805
16055055010,3,16003,State Senate District 3,1.0000000000001446
16055055011,3,16003,State Senate District 3,1.0000000000002094
16055055012,3,16003,State Senate District 3,0.9690550345081789
16055055013,3,16003,State Senate District 3,0.9968724464189398
16055055014,3,16003,State Senate District 3,0.49338121157853676
16055055015,3,16003,State Senate District 3,5.013587460611012e-06
16055055017,3,16003,State Senate District 3,5.2691676009397604e-05
16055055018,3,16003,State Senate District 3,6.114418192550676e-05
16055055021,3,16003,State Senate District 3,0.401934039385307
16055055022,3,16003,State Senate District 3,0.11658788974132173
16055055023,3,16003,State Senate District 3,0.9999999999999133
16055055024,3,16003,State Senate District 3,0.6067312214933063
16055055030,3,16003,State Senate District 3,3.891296682633473e-06
16055055033,3,16003,State Senate District 3,1.7927858593719166e-06
16055055034,3,16003,State Senate District 3,0.0004911234587681449
16055055044,3,16003,State Senate District 3,0.0033882875494637334
16055055008,4,16004,State Senate District 4,4.011889199109059e-15
16055055012,4,16004,State Senate District 4,0.030944965491754618
16055055018,4,16004,State Senate District 4,0.25475971277141524
16055055019,4,16004,State Senate District 4,1.9919813811305097e-08
16055055020,4,16004,State Senate District 4,0.6862028651601604
16055055021,4,16004,State Senate District 4,0.5980659606148905
16055055022,4,16004,State Senate District 4,0.8834121102589604
16055055024,4,16004,State Senate District 4,0.39326877850681574
16055055028,4,16004,State Senate District 4,0.9264796016303264
16055055029,4,16004,State Senate District 4,0.999999999999846
