source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,district_num,SLDLST,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16007007001,007001,007,montpelier 1 Voting District,16007007001,16035,State House District 35,35,035,16.0000000002,16,13,181.99999999919999,69.99999999959999,nhgis_block_weight_chain_2000_2010_2020,16.0000000002,1.0000000000125,181.99999999919999,69.99999999959999,1.0,1.0,1.0,1.0,population
16007007002,007002,007,montpelier 2 Voting District,16007007002,16035,State House District 35,35,035,42.0,42,33,299.0000000036,121.0000000015,nhgis_block_weight_chain_2000_2010_2020,42.0,1.0,299.0000000036,121.0000000015,1.0,1.0,1.0,1.0,population
16007007003,007003,007,montpelier 3 Voting District,16007007003,16035,State House District 35,35,035,42.0000000001,42,44,887.0,381.0,nhgis_block_weight_chain_2000_2010_2020,42.0000000001,1.000000000002381,887.0,381.0,1.0,1.0,1.0,1.0,population
16007007004,007004,007,montpelier 4 Voting District,16007007004,16035,State House District 35,35,035,61.0,61,63,1576.0000000007,670.0000000002,nhgis_block_weight_chain_2000_2010_2020,61.0,1.0,1576.0000000007,670.0000000002,1.0,1.0,1.0,1.0,population
16007007005,007005,007,georgetown Voting District,16007007005,16035,State House District 35,35,035,190.0000000001,190,134,746.0000000001,301.9999999997,nhgis_block_weight_chain_2000_2010_2020,190.0000000001,1.0000000000005262,746.0000000001,301.9999999997,1.0,1.0,1.0,1.0,population
16007007006,007006,007,bennington Voting District,16007007006,16035,State House District 35,35,035,84.0,84,65,310.0000000017,108.000000001,nhgis_block_weight_chain_2000_2010_2020,84.0,1.0,310.0000000017,108.000000001,1.0,1.0,1.0,1.0,population
16007007007,007007,007,bailey creek Voting District,16007007007,16035,State House District 35,35,035,9.0,9,8,137.0,53.0,nhgis_block_weight_chain_2000_2010_2020,9.0,1.0,137.0,53.0,1.0,1.0,1.0,1.0,population
16007007008,007008,007,paris Voting District,16007007008,16028,State House District 28,28,028,0.0001105587,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0001105587,0.0001105587,606.0000000008,335.0000000009,0.0,0.0,1.2422325842682672e-06,0.0,population
16007007008,007008,007,paris Voting District,16007007008,16035,State House District 35,35,035,88.9998894414,89,81,606.0000000008,335.0000000009,nhgis_block_weight_chain_2000_2010_2020,88.9998894414,0.9999987577685393,606.0000000008,335.0000000009,1.0,1.0,0.9999987577674158,1.0,population
16007007009,007009,007,bern Voting District,16007007009,16035,State House District 35,35,035,35.9999999999,36,29,155.9999999988,57.9999999997,nhgis_block_weight_chain_2000_2010_2020,35.9999999999,0.9999999999972222,155.9999999988,57.9999999997,1.0,1.0,1.0,1.0,population
16007007010,007010,007,dingle Voting District,16007007010,16035,State House District 35,35,035,65.0,65,67,250.9999999983,110.9999999992,nhgis_block_weight_chain_2000_2010_2020,65.0,1.0,250.9999999983,110.9999999992,1.0,1.0,1.0,1.0,population
16007007011,007011,007,pegram Voting District,16007007011,16035,State House District 35,35,035,21.0000000001,21,48,44.0,22.0,nhgis_block_weight_chain_2000_2010_2020,21.0000000001,1.0000000000047617,44.0,22.0,1.0,1.0,1.0,1.0,population
16007007012,007012,007,fish haven Voting District,16007007012,16035,State House District 35,35,035,32.000000000200004,32,37,145.0000000041,373.0000000136,nhgis_block_weight_chain_2000_2010_2020,32.000000000200004,1.0000000000062501,145.0000000041,373.0000000136,1.0,1.0,1.0,1.0,population
16007007013,007013,007,st charles Voting District,16007007013,16035,State House District 35,35,035,85.9999999995,86,66,253.9999999957,295.99999999389996,nhgis_block_weight_chain_2000_2010_2020,85.9999999995,0.9999999999941861,253.9999999957,295.99999999389996,1.0,1.0,1.0,1.0,population
16007007014,007014,007,bloomington Voting District,16007007014,16035,State House District 35,35,035,59.0,59,48,279.0,122.0,nhgis_block_weight_chain_2000_2010_2020,59.0,1.0,279.0,122.0,1.0,1.0,1.0,1.0,population
16007007015,007015,007,liberty Voting District,16007007015,16035,State House District 35,35,035,72.99999999984247,73,65,380.0000000023,173.0000000022274,nhgis_block_weight_chain_2000_2010_2020,72.99999999984247,0.9999999999978421,380.0000000023,173.0000000022274,1.0,1.0,1.0,1.0,population
16007007016,007016,007,geneva Voting District,16007007016,16035,State House District 35,35,035,98.99937108961193,99,72,158.9981505202,71.99937108951194,nhgis_block_weight_chain_2000_2010_2020,98.99937108961193,0.9999936473698174,158.9981505202,71.99937108951194,1.0,1.0,1.0,1.0,population
16009009001,009001,009,benewah Voting District,16009009001,16002,State House District 2,2,002,123.9999999998,124,87,319.999999993,169.9999999969,nhgis_block_weight_chain_2000_2010_2020,123.9999999998,0.9999999999983871,319.999999993,169.9999999969,1.0,1.0,1.0,1.0,population
16009009002,009002,009,center Voting District,16009009002,16002,State House District 2,2,002,46.9999999996,47,34,601.9999999611,273.9999999811,nhgis_block_weight_chain_2000_2010_2020,46.9999999996,0.9999999999914894,601.9999999611,273.9999999811,1.0,1.0,1.0,1.0,population
16009009003,009003,009,college Voting District,16009009003,16002,State House District 2,2,002,83.0000000001,83,81,1287.0000000221,567.0000000095,nhgis_block_weight_chain_2000_2010_2020,83.0000000001,1.0000000000012048,1287.0000000221,567.0000000095,1.0,1.0,1.0,1.0,population
16009009004,009004,009,emida Voting District,16009009004,16002,State House District 2,2,002,120.0000000001,120,66,321.0,166.0,nhgis_block_weight_chain_2000_2010_2020,120.0000000001,1.0000000000008333,321.0,166.0,1.0,1.0,1.0,1.0,population
16009009005,009005,009,fernwood Voting District,16009009005,16002,State House District 2,2,002,78.9999999999,79,61,597.9999999957,272.9999999985,nhgis_block_weight_chain_2000_2010_2020,78.9999999999,0.9999999999987341,597.9999999957,272.9999999985,1.0,1.0,1.0,1.0,population
16009009006,009006,009,santa Voting District,16009009006,16002,State House District 2,2,002,79.9999999997,80,60,418.9999999876,214.9999999924,nhgis_block_weight_chain_2000_2010_2020,79.9999999997,0.9999999999962499,418.9999999876,214.9999999924,1.0,1.0,1.0,1.0,population
16009009007,009007,009,st joe Voting District,16009009007,16002,State House District 2,2,002,121.00000000019033,121,51,103.9999999993,59.9999999995,nhgis_block_weight_chain_2000_2010_2020,121.00000000019033,1.000000000001573,103.9999999993,59.9999999995,1.0,1.0,1.0,1.0,population
16009009008,009008,009,st maries Voting District,16009009008,16002,State House District 2,2,002,154.00000000011835,154,145,2021.0000000231,845.0000000105,nhgis_block_weight_chain_2000_2010_2020,154.00000000011835,1.0000000000007685,2021.0000000231,845.0000000105,1.0,1.0,1.0,1.0,population
16009009009,009009,009,townsite Voting District,16009009009,16002,State House District 2,2,002,101.0,101,76,1148.000000002,572.9999999994,nhgis_block_weight_chain_2000_2010_2020,101.0,1.0,1148.000000002,572.9999999994,1.0,1.0,1.0,1.0,population
16009009010,009010,009,plummer Voting District,16009009010,16002,State House District 2,2,002,203.0096378388,204,169,1600.9999999865,780.9999999949,nhgis_block_weight_chain_2000_2010_2020,203.0096378388,0.9951452835235294,1600.9999999865,780.9999999949,1.0,1.0,1.0,1.0,population
16009009011,009011,009,tensed Voting District,16009009011,16002,State House District 2,2,002,134.9997213787365,135,94,749.9995488762858,313.99982721960635,nhgis_block_weight_chain_2000_2010_2020,134.9997213787365,0.9999979361387888,749.9996706956191,313.99989022960636,0.9999998375741509,0.99999979933114,0.9999999688838874,0.9999998375741509,population
16009009011,009011,009,tensed Voting District,16009009011,16006,State House District 6,6,006,4.2006666670027204e-06,1,1,0.0001218193333430789,6.30100000050408e-05,nhgis_block_weight_chain_2000_2010_2020,4.2006666670027204e-06,4.2006666670027204e-06,749.9996706956191,313.99989022960636,1.6242584910749678e-07,2.006688599762438e-07,3.111611263633275e-08,1.6242584910749678e-07,population
16011011001,011001,011,blackfoot 1 Voting District,16011011001,16030,State House District 30,30,030,67.00000000011885,67,68,2105.0000000030004,694.0000000006147,nhgis_block_weight_chain_2000_2010_2020,67.00000000011885,1.000000000001774,2105.0000000030004,694.0000000006147,1.0,1.0,1.0,1.0,population
16011011002,011002,011,blackfoot 2 Voting District,16011011002,16030,State House District 30,30,030,30.0,30,26,1029.0,387.0,nhgis_block_weight_chain_2000_2010_2020,30.0,1.0,1029.0,387.0,1.0,1.0,1.0,1.0,population
16011011003,011003,011,blackfoot 3 Voting District,16011011003,16030,State House District 30,30,030,83.0,83,74,1879.0,759.0,nhgis_block_weight_chain_2000_2010_2020,83.0,1.0,1879.0,759.0,1.0,1.0,1.0,1.0,population
16011011004,011004,011,blackfoot 4 Voting District,16011011004,16030,State House District 30,30,030,97.0,97,84,3169.0,1186.0,nhgis_block_weight_chain_2000_2010_2020,97.0,1.0,3169.0,1186.0,1.0,1.0,1.0,1.0,population
16011011005,011005,011,blackfoot 5 Voting District,16011011005,16030,State House District 30,30,030,131.9999999998358,132,129,2836.9999999758998,1117.999999991,nhgis_block_weight_chain_2000_2010_2020,131.9999999998358,0.9999999999987561,2836.9999999758998,1117.999999991,1.0,1.0,1.0,1.0,population
16011011006,011006,011,blackfoot 6 Voting District,16011011006,16030,State House District 30,30,030,28.0,28,29,1292.0,437.0,nhgis_block_weight_chain_2000_2010_2020,28.0,1.0,1292.0,437.0,1.0,1.0,1.0,1.0,population
16011011007,011007,011,firth 7 Voting District,16011011007,16030,State House District 30,30,030,480.9990258841655,481,290,1925.000000007,656.0000000023,nhgis_block_weight_chain_2000_2010_2020,480.9990258841655,0.9999979748111549,1925.000000007,656.0000000023,1.0,1.0,0.9999979748103234,1.0,population
16011011007,011007,011,firth 7 Voting District,16011011007,16035,State House District 35,35,035,0.0009741162344533254,2,3,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0009741162344533254,0.0004870581172266627,1925.000000007,656.0000000023,0.0,0.0,2.025189676616456e-06,0.0,population
16011011008,011008,011,firth 8 Voting District,16011011008,16030,State House District 30,30,030,111.9999999999,112,97,1507.9999999937,507.9999999972,nhgis_block_weight_chain_2000_2010_2020,111.9999999999,0.9999999999991072,1507.9999999937,507.9999999972,1.0,1.0,1.0,1.0,population
16011011009,011009,011,groveland 9 Voting District,16011011009,16030,State House District 30,30,030,66.0,66,78,2383.9999999991,798.9999999995,nhgis_block_weight_chain_2000_2010_2020,66.0,1.0,2383.9999999991,798.9999999995,1.0,1.0,1.0,1.0,population
16011011010,011010,011,jameston 10 Voting District,16011011010,16030,State House District 30,30,030,45.9999999999,46,52,1378.9999999848,443.9999999946,nhgis_block_weight_chain_2000_2010_2020,45.9999999999,0.9999999999978261,1378.9999999848,443.9999999946,1.0,1.0,1.0,1.0,population
16011011011,011011,011,moreland 11 Voting District,16011011011,16030,State House District 30,30,030,235.9993008268431,236,167,2622.9999999991,818.9999999998,nhgis_block_weight_chain_2000_2010_2020,235.9993008268431,0.9999970374018775,2622.9999999991,818.9999999998,1.0,1.0,0.9999970374018775,1.0,population
16011011011,011011,011,moreland 11 Voting District,16011011011,16032,State House District 32,32,032,0.0006991731569008621,2,5,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0006991731569008621,0.00034958657845043104,2622.9999999991,818.9999999998,0.0,0.0,2.96259812246128e-06,0.0,population
16011011012,011012,011,rockford 12 Voting District,16011011012,16030,State House District 30,30,030,71.0,71,62,1437.0,435.0,nhgis_block_weight_chain_2000_2010_2020,71.0,1.0,1437.0,435.0,1.0,1.0,1.0,1.0,population
16011011013,011013,011,shelley 13 Voting District,16011011013,16030,State House District 30,30,030,53.0000000001,53,59,2075.0000000078,721.0000000044,nhgis_block_weight_chain_2000_2010_2020,53.0000000001,1.000000000001887,2075.0000000078,721.0000000044,1.0,1.0,1.0,1.0,population
16011011014,011014,011,shelley 14 Voting District,16011011014,16030,State House District 30,30,030,107.0000000001,107,86,2139.0000000044,698.0000000018,nhgis_block_weight_chain_2000_2010_2020,107.0000000001,1.0000000000009346,2139.0000000044,698.0000000018,1.0,1.0,1.0,1.0,population
16011011015,011015,011,aberdeen 15 Voting District,16011011015,16028,State House District 28,28,028,0.04836556393237334,1,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.04836556393237334,0.04836556393237334,2893.0,1011.0,0.0,0.0,0.00013938202862359225,0.0,population
16011011015,011015,011,aberdeen 15 Voting District,16011011015,16030,State House District 30,30,030,346.9516344359731,347,267,2893.0,1011.0,nhgis_block_weight_chain_2000_2010_2020,346.9516344359731,0.999860617971104,2893.0,1011.0,1.0,1.0,0.9998606179713765,1.0,population
16011011016,011016,011,sterling 16 Voting District,16011011016,16030,State House District 30,30,030,180.0000000002,180,135,801.0000000033,288.0000000012,nhgis_block_weight_chain_2000_2010_2020,180.0000000002,1.0000000000011111,801.0000000033,288.0000000012,1.0,1.0,1.0,1.0,population
16011011017,011017,011,riverside 17 Voting District,16011011017,16030,State House District 30,30,030,62.0,62,59,2395.0,754.0,nhgis_block_weight_chain_2000_2010_2020,62.0,1.0,2395.0,754.0,1.0,1.0,1.0,1.0,population
16011011018,011018,011,pingree 18 Voting District,16011011018,16030,State House District 30,30,030,139.9999999999,140,105,1222.9999999931001,391.9999999979,nhgis_block_weight_chain_2000_2010_2020,139.9999999999,0.9999999999992858,1222.9999999931001,391.9999999979,1.0,1.0,1.0,1.0,population
16011011019,011019,011,wapello 19 Voting District,16011011019,16030,State House District 30,30,030,56.0,56,41,743.0,249.0,nhgis_block_weight_chain_2000_2010_2020,56.0,1.0,743.0,249.0,1.0,1.0,1.0,1.0,population
16011011020,011020,011,ft hall 20 Voting District,16011011020,16030,State House District 30,30,030,472.9999999998,473,306,2865.9999999988,1007.9999999997,nhgis_block_weight_chain_2000_2010_2020,472.9999999998,0.9999999999995772,2865.9999999988,1007.9999999997,1.0,1.0,1.0,1.0,population
16011011021,011021,011,shelley 21 Voting District,16011011021,16030,State House District 30,30,030,74.9999999999,75,84,1930.9999999758,566.9999999928,nhgis_block_weight_chain_2000_2010_2020,74.9999999999,0.9999999999986666,1930.9999999758,566.9999999928,1.0,1.0,1.0,1.0,population
16011011022,011022,011,groveland 22 Voting District,16011011022,16030,State House District 30,30,030,83.0,83,67,1102.0,373.0,nhgis_block_weight_chain_2000_2010_2020,83.0,1.0,1102.0,373.0,1.0,1.0,1.0,1.0,population
16013013001,013001,013,Voting District 013001,16013013001,16008,State House District 8,8,008,0.0001372634,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0001372634,0.0001372634,1094.0000000303,998.0000000199,0.0,0.0,6.296486238526333e-07,0.0,population
16013013001,013001,013,Voting District 013001,16013013001,16026,State House District 26,26,026,217.9998627368,218,112,1094.0000000303,998.0000000199,nhgis_block_weight_chain_2000_2010_2020,217.9998627368,0.9999993703522936,1094.0000000303,998.0000000199,1.0,1.0,0.9999993703513761,1.0,population
16013013002,013002,013,Voting District 013002,16013013002,16026,State House District 26,26,026,37.00000000006941,37,49,1523.0000000006744,1444.0000000016162,nhgis_block_weight_chain_2000_2010_2020,37.00000000006941,1.000000000001876,1523.0000000006744,1444.0000000016162,1.0,1.0,1.0,1.0,population
16013013003,013003,013,Voting District 013003,16013013003,16026,State House District 26,26,026,49.0,49,47,473.0,501.0,nhgis_block_weight_chain_2000_2010_2020,49.0,1.0,473.0,501.0,1.0,1.0,1.0,1.0,population
16013013004,013004,013,Voting District 013004,16013013004,16026,State House District 26,26,026,87.00000000000018,87,61,820.0000000159417,774.0000000125286,nhgis_block_weight_chain_2000_2010_2020,87.00000000000018,1.0000000000000022,820.0000000159417,774.0000000125286,1.0,1.0,1.0,1.0,population
16013013005,013005,013,Voting District 013005,16013013005,16008,State House District 8,8,008,0.0013067233835793164,12,1,0.008995882158344529,0.006074457139674279,nhgis_block_weight_chain_2000_2010_2020,0.0013067233835793164,0.00010889361529827636,1495.9999999788,789.9999999837,6.01329021288236e-06,7.689186252910901e-06,8.116294307956147e-06,6.01329021288236e-06,population
16013013005,013005,013,Voting District 013005,16013013005,16026,State House District 26,26,026,160.99869327641642,161,75,1495.9910040966415,789.9939255265604,nhgis_block_weight_chain_2000_2010_2020,160.99869327641642,0.9999918837044498,1495.9999999788,789.9999999837,0.9999939867097871,0.9999923108137471,0.999991883705692,0.9999939867097871,population
16013013006,013006,013,Voting District 013006,16013013006,16024,State House District 24,24,024,3.9999047849,4,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,3.9999047849,0.999976196225,1520.0000000071,653.0000000026,0.0,0.0,0.022221693249419753,0.0,population
16013013006,013006,013,Voting District 013006,16013013006,16026,State House District 26,26,026,176.0000952153,177,141,1520.0000000071,653.0000000026,nhgis_block_weight_chain_2000_2010_2020,176.0000952153,0.9943508204254238,1520.0000000071,653.0000000026,1.0,1.0,0.9777783067505803,1.0,population
16013013007,013007,013,Voting District 013007,16013013007,16026,State House District 26,26,026,104.00000000068613,104,126,1974.0000000507243,948.0000000260011,nhgis_block_weight_chain_2000_2010_2020,104.00000000068613,1.0000000000065974,1974.0000000507243,948.0000000260011,1.0,1.0,1.0,1.0,population
16013013008,013008,013,Voting District 013008,16013013008,16026,State House District 26,26,026,55.0000000001,55,60,2477.000000045,977.0000000203,nhgis_block_weight_chain_2000_2010_2020,55.0000000001,1.0000000000018183,2477.000000045,977.0000000203,1.0,1.0,1.0,1.0,population
16013013009,013009,013,Voting District 013009,16013013009,16026,State House District 26,26,026,176.00048012645945,177,85,45.0,19.0,nhgis_block_weight_chain_2000_2010_2020,176.00048012645945,0.9943529950647426,45.0,19.0,1.0,1.0,0.9670356050904365,1.0,population
16013013009,013009,013,Voting District 013009,16013013009,16027,State House District 27,27,027,5.999519873540557,9,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,5.999519873540557,0.6666133192822841,45.0,19.0,0.0,0.0,0.032964394909563495,0.0,population
16013013010,013010,013,Voting District 013010,16013013010,16026,State House District 26,26,026,158.9999999990878,159,158,2393.999999985989,961.9999999934334,nhgis_block_weight_chain_2000_2010_2020,158.9999999990878,0.9999999999942629,2393.999999985989,961.9999999934334,1.0,1.0,1.0,1.0,population
16013013011,013011,013,Voting District 013011,16013013011,16024,State House District 24,24,024,0.49285475400630274,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.49285475400630274,0.24642737700315137,767.999999996,551.9999999981,0.0,0.0,0.0015596669430588321,0.0,population
16013013011,013011,013,Voting District 013011,16013013011,16026,State House District 26,26,026,315.5071452458089,316,176,767.999999996,551.9999999981,nhgis_block_weight_chain_2000_2010_2020,315.5071452458089,0.9984403330563573,767.999999996,551.9999999981,1.0,1.0,0.9984403330569411,1.0,population
16013013012,013012,013,Voting District 013012,16013013012,16026,State House District 26,26,026,391.00000000013824,391,215,848.0000000022559,329.0000000004206,nhgis_block_weight_chain_2000_2010_2020,391.00000000013824,1.0000000000003535,848.0000000022559,329.0000000004206,1.0,1.0,0.9775000000000078,1.0,population
16013013012,013012,013,Voting District 013012,16013013012,16030,State House District 30,30,030,9.0,9,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,9.0,1.0,848.0000000022559,329.0000000004206,0.0,0.0,0.022499999999992224,0.0,population
16013013013,013013,013,Voting District 013013,16013013013,16026,State House District 26,26,026,63.99999999999719,64,54,1426.9999999692316,2338.99999995466,nhgis_block_weight_chain_2000_2010_2020,63.99999999999719,0.9999999999999561,1426.9999999692316,2338.99999995466,1.0,1.0,1.0,1.0,population
16013013014,013014,013,Voting District 013014,16013013014,16026,State House District 26,26,026,91.9999999998,92,85,2131.9999999511,899.999999979,nhgis_block_weight_chain_2000_2010_2020,91.9999999998,0.9999999999978261,2131.9999999511,899.999999979,1.0,1.0,1.0,1.0,population
16015015030,015030,015,garden valley Voting District,16015015030,16008,State House District 8,8,008,314.99999999737497,315,289,1769.9999999892889,1395.999999995056,nhgis_block_weight_chain_2000_2010_2020,314.99999999737497,0.9999999999916666,1769.9999999892889,1395.999999995056,1.0,1.0,1.0,1.0,population
16015015040,015040,015,horseshoe bend Voting District,16015015040,16008,State House District 8,8,008,314.5921456532872,316,240,1578.4473042105337,661.9078840357014,nhgis_block_weight_chain_2000_2010_2020,314.5921456532872,0.9955447647255925,1578.9999999945767,661.9999999997085,0.9996499710044048,0.999860852018116,0.9924042449674091,0.9996499710044048,population
16015015040,015040,015,horseshoe bend Voting District,16015015040,16019,State House District 19,19,019,2.4078543453207555,5,6,0.5526957840429548,0.09211596400715913,nhgis_block_weight_chain_2000_2010_2020,2.4078543453207555,0.4815708690641511,1578.9999999945767,661.9999999997085,0.00035002899559522047,0.00013914798188398745,0.007595755032590943,0.00035002899559522047,population
16015015050,015050,015,idaho city Voting District,16015015050,16008,State House District 8,8,008,244.00000000027325,244,171,1010.9999999950257,586.99999999532,nhgis_block_weight_chain_2000_2010_2020,244.00000000027325,1.0000000000011198,1010.9999999950257,586.99999999532,1.0,1.0,1.0,1.0,population
16015015060,015060,015,lowman Voting District,16015015060,16008,State House District 8,8,008,335.00000000099715,335,225,231.00000000660586,442.00000001026496,nhgis_block_weight_chain_2000_2010_2020,335.00000000099715,1.0000000000029765,231.00000000660586,442.00000001026496,1.0,1.0,1.0,1.0,population
16015015070,015070,015,mores creek Voting District,16015015070,16008,State House District 8,8,008,281.9999999989732,282,181,1706.9999999672916,916.9999999801545,nhgis_block_weight_chain_2000_2010_2020,281.9999999989732,0.9999999999963588,1706.9999999672916,916.9999999801545,1.0,1.0,1.0,1.0,population
16015015080,015080,015,placerville Voting District,16015015080,16008,State House District 8,8,008,167.99999999979474,168,126,371.9999999982,344.9999999990895,nhgis_block_weight_chain_2000_2010_2020,167.99999999979474,0.9999999999987782,371.9999999982,344.9999999990895,1.0,1.0,1.0,1.0,population
16017017001,017001,017,Voting District 017001,16017017001,16001,State House District 1,1,001,81.0000000001,81,94,3082.0000000348,1262.0000000118,nhgis_block_weight_chain_2000_2010_2020,81.0000000001,1.0000000000012346,3082.0000000348,1262.0000000118,1.0,1.0,1.0,1.0,population
16017017002,017002,017,Voting District 017002,16017017002,16001,State House District 1,1,001,103.66245577603135,104,91,3291.9999999661063,1539.9999999833774,nhgis_block_weight_chain_2000_2010_2020,103.66245577603135,0.9967543824618399,3291.9999999661063,1539.9999999833774,1.0,1.0,0.9967543824634564,1.0,population
16017017002,017002,017,Voting District 017002,16017017002,16002,State House District 2,2,002,0.3375442238,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.3375442238,0.3375442238,3291.9999999661063,1539.9999999833774,0.0,0.0,0.003245617536543725,0.0,population
16017017003,017003,017,Voting District 017003,16017017003,16001,State House District 1,1,001,78.99999999990347,79,64,215.99999999717963,97.99999999825194,nhgis_block_weight_chain_2000_2010_2020,78.99999999990347,0.9999999999987781,215.99999999717963,97.99999999825194,1.0,1.0,1.0,1.0,population
16017017004,017004,017,Voting District 017004,16017017004,16001,State House District 1,1,001,1.148675913,3,4,32.4109842461,15.6514053192,nhgis_block_weight_chain_2000_2010_2020,1.148675913,0.382891971,995.0000000413,438.0000000183,0.03257385351231628,0.03573380209713715,0.014726614269193007,0.03257385351231628,population
16017017004,017004,017,Voting District 017004,16017017004,16002,State House District 2,2,002,76.8513240872,78,51,962.5890157952,422.3485946991,nhgis_block_weight_chain_2000_2010_2020,76.8513240872,0.9852733857333333,995.0000000413,438.0000000183,0.9674261464876837,0.9642661979028628,0.9852733857308069,0.9674261464876837,population
16017017005,017005,017,Voting District 017005,16017017005,16001,State House District 1,1,001,204.4101799015,205,177,1224.9153101873999,734.9727191456,nhgis_block_weight_chain_2000_2010_2020,204.4101799015,0.9971228287878048,1224.9153101873999,734.9727191456,1.0,1.0,0.9923162015620589,1.0,population
16017017005,017005,017,Voting District 017005,16017017005,16002,State House District 2,2,002,1.5828086033,5,8,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.5828086033,0.31656172066,1224.9153101873999,734.9727191456,0.0,0.0,0.007683798437941094,0.0,population
16017017006,017006,017,Voting District 017006,16017017006,16001,State House District 1,1,001,35.575270897,38,20,590.4850229262,311.6812748022,nhgis_block_weight_chain_2000_2010_2020,35.575270897,0.9361913393947369,765.0000000089001,380.00000000349996,0.7718758469533729,0.8202138810508666,0.8470302594503643,0.7718758469533729,population
16017017006,017006,017,Voting District 017006,16017017006,16002,State House District 2,2,002,6.4247291031,8,8,174.5149770827,68.3187252013,nhgis_block_weight_chain_2000_2010_2020,6.4247291031,0.8030911378875,765.0000000089001,380.00000000349996,0.22812415304662703,0.17978611894913357,0.15296974054963577,0.22812415304662703,population
16017017007,017007,017,Voting District 017007,16017017007,16001,State House District 1,1,001,201.0,201,129,1572.9999999973,1201.9999999986,nhgis_block_weight_chain_2000_2010_2020,201.0,1.0,1572.9999999973,1201.9999999986,1.0,1.0,1.0,1.0,population
16017017009,017009,017,Voting District 017009,16017017009,16001,State House District 1,1,001,36.9999999999,37,65,621.9999999808,278.9999999926,nhgis_block_weight_chain_2000_2010_2020,36.9999999999,0.9999999999972973,621.9999999808,278.9999999926,1.0,1.0,1.0,1.0,population
16017017010,017010,017,Voting District 017010,16017017010,16001,State House District 1,1,001,118.0000000003,118,133,1534.9999999955,690.9999999993,nhgis_block_weight_chain_2000_2010_2020,118.0000000003,1.0000000000025424,1534.9999999955,690.9999999993,1.0,1.0,1.0,1.0,population
16017017011,017011,017,Voting District 017011,16017017011,16001,State House District 1,1,001,60.93871688677338,63,53,1199.808719122741,603.1838809993669,nhgis_block_weight_chain_2000_2010_2020,60.93871688677338,0.9672812204249742,2437.0000000164,1120.0000000067998,0.492330208910409,0.5385570366033079,0.5299018859719424,0.492330208910409,population
16017017011,017011,017,Voting District 017011,16017017011,16002,State House District 2,2,002,54.06128311322662,57,65,1237.191280893659,516.816119007433,nhgis_block_weight_chain_2000_2010_2020,54.06128311322662,0.9484435633899407,2437.0000000164,1120.0000000067998,0.507669791089591,0.4614429633966922,0.47009811402805757,0.507669791089591,population
16017017012,017012,017,Voting District 017012,16017017012,16001,State House District 1,1,001,41.00000000009541,41,41,516.0000000002944,598.0000000008265,nhgis_block_weight_chain_2000_2010_2020,41.00000000009541,1.000000000002327,516.0000000002944,598.0000000008265,1.0,1.0,1.0,1.0,population
16017017014,017014,017,Voting District 017014,16017017014,16001,State House District 1,1,001,53.0000000001,53,48,1114.0000000084,466.0000000035,nhgis_block_weight_chain_2000_2010_2020,53.0000000001,1.000000000001887,1114.0000000084,466.0000000035,1.0,1.0,1.0,1.0,population
16017017015,017015,017,Voting District 017015,16017017015,16001,State House District 1,1,001,125.9999999998,126,110,1046.0000000091,730.0000000012,nhgis_block_weight_chain_2000_2010_2020,125.9999999998,0.9999999999984127,1046.0000000091,730.0000000012,1.0,1.0,1.0,1.0,population
16017017016,017016,017,Voting District 017016,16017017016,16001,State House District 1,1,001,7.0,7,10,10.0,5.0,nhgis_block_weight_chain_2000_2010_2020,7.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,population
16017017017,017017,017,Voting District 017017,16017017017,16001,State House District 1,1,001,133.00000000031957,133,141,2528.0000000269115,1121.0000000102752,nhgis_block_weight_chain_2000_2010_2020,133.00000000031957,1.0000000000024027,2528.0000000269115,1121.0000000102752,1.0,1.0,1.0,1.0,population
16017017018,017018,017,Voting District 017018,16017017018,16001,State House District 1,1,001,52.9999999999,53,57,725.9999999904,355.9999999948,nhgis_block_weight_chain_2000_2010_2020,52.9999999999,0.9999999999981132,725.9999999904,355.9999999948,1.0,1.0,1.0,1.0,population
16017017020,017020,017,Voting District 017020,16017017020,16001,State House District 1,1,001,345.00000000055115,345,180,656.000000002,1086.000000006,nhgis_block_weight_chain_2000_2010_2020,345.00000000055115,1.0000000000015976,656.000000002,1086.000000006,1.0,1.0,1.0,1.0,population
