precinct_key,district_num,target_id,target_name,area_weight
16017017001,1,16001,State Senate District 1,81.0000000001
16017017002,1,16001,State Senate District 1,103.66245577603135
16017017003,1,16001,State Senate District 1,78.99999999990347
16017017004,1,16001,State Senate District 1,1.148675913
16017017005,1,16001,State Senate District 1,204.4101799015
16017017006,1,16001,State Senate District 1,35.575270897
16017017007,1,16001,State Senate District 1,201.0
16017017009,1,16001,State Senate District 1,36.9999999999
16017017010,1,16001,State Senate District 1,118.0000000003
16017017011,1,16001,State Senate District 1,60.93871688677338
16017017012,1,16001,State Senate District 1,41.00000000009541
16017017014,1,16001,State Senate District 1,53.0000000001
16017017015,1,16001,State Senate District 1,125.9999999998
16017017016,1,16001,State Senate District 1,7.0
16017017017,1,16001,State Senate District 1,133.00000000031957
16017017018,1,16001,State Senate District 1,52.9999999999
16017017020,1,16001,State Senate District 1,345.00000000055115
16017017021,1,16001,State Senate District 1,22.0
16017017025,1,16001,State Senate District 1,118.79540686860595
16017017026,1,16001,State Senate District 1,27.9999999997
16017017027,1,16001,State Senate District 1,23.0000000001
16017017028,1,16001,State Senate District 1,346.9999999999
16017017029,1,16001,State Senate District 1,184.0
16017017030,1,16001,State Senate District 1,69.0000000003
16017017031,1,16001,State Senate District 1,0.2413980106
16017017032,1,16001,State Senate District 1,37.0000000001
16017017033,1,16001,State Senate District 1,111.9999999999
16017017034,1,16001,State Senate District 1,55.0
16017017035,1,16001,State Senate District 1,62.0000000003
16017017036,1,16001,State Senate District 1,154.0
16021021001,1,16001,State Senate District 1,168.9999999999
16021021002,1,16001,State Senate District 1,540.9973592022
16021021003,1,16001,State Senate District 1,131.9999999999
16021021004,1,16001,State Senate District 1,163.0000000001
16021021005,1,16001,State Senate District 1,302.0000000002
16021021006,1,16001,State Senate District 1,81.00000000008079
16021021007,1,16001,State Senate District 1,58.0000000001
16079079001,1,16001,State Senate District 1,5.97546474
16009009001,2,16002,State Senate District 2,123.9999999998
16009009002,2,16002,State Senate District 2,46.9999999996
16009009003,2,16002,State Senate District 2,83.0000000001
16009009004,2,16002,State Senate District 2,120.0000000001
16009009005,2,16002,State Senate District 2,78.9999999999
16009009006,2,16002,State Senate District 2,79.9999999997
16009009007,2,16002,State Senate District 2,121.00000000019033
16009009008,2,16002,State Senate District 2,154.00000000011835
16009009009,2,16002,State Senate District 2,101.0
16009009010,2,16002,State Senate District 2,203.0096378388
16009009011,2,16002,State Senate District 2,134.9997213787365
16017017002,2,16002,State Senate District 2,0.3375442238
16017017004,2,16002,State Senate District 2,76.8513240872
16017017005,2,16002,State Senate District 2,1.5828086033
16017017006,2,16002,State Senate District 2,6.4247291031
16017017011,2,16002,State Senate District 2,54.06128311322662
16017017025,2,16002,State Senate District 2,3.1676273922
16017017031,2,16002,State Senate District 2,105.7586019895
16035035001,2,16002,State Senate District 2,106.99999999971521
16035035002,2,16002,State Senate District 2,14.0000000001
16035035003,2,16002,State Senate District 2,104.00000000031538
16035035004,2,16002,State Senate District 2,35.0000000000896
16035035005,2,16002,State Senate District 2,43.0
16035035006,2,16002,State Senate District 2,23.0
16035035007,2,16002,State Senate District 2,5.0
16035035008,2,16002,State Senate District 2,65.0000000001
16035035009,2,16002,State Senate District 2,188.00000000007668
16035035010,2,16002,State Senate District 2,951.99999999855
16035035011,2,16002,State Senate District 2,23.9999999998
16035035012,2,16002,State Senate District 2,519.9999247705067
16035035013,2,16002,State Senate District 2,577.0000000006041
16035035014,2,16002,State Senate District 2,119.00000000058853
16055055001,2,16002,State Senate District 2,152.40664386173373
16055055002,2,16002,State Senate District 2,96.0350942946
16055055003,2,16002,State Senate District 2,255.99999999987008
16055055013,2,16002,State Senate District 2,1.0
16055055033,2,16002,State Senate District 2,0.0132611642
16055055034,2,16002,State Senate District 2,18.834477298510787
16055055041,2,16002,State Senate District 2,0.0068759005619181465
16055055043,2,16002,State Senate District 2,0.0039834386
16055055044,2,16002,State Senate District 2,222.5997338125068
16055055045,2,16002,State Senate District 2,235.99999999980125
16055055047,2,16002,State Senate District 2,70.0000000001
16055055048,2,16002,State Senate District 2,189.0000000001546
16055055050,2,16002,State Senate District 2,91.0000000009158
16057057031,2,16002,State Senate District 2,4.0096724579
16069069036,2,16002,State Senate District 2,1.0303647077
16079079001,2,16002,State Senate District 2,424.21686301366
16079079002,2,16002,State Senate District 2,133.9999999999
