source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,COUNTYFP,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16017017004,017004,017,Voting District 017004,16017017004,16055,Kootenai,055,0.0070698252,1,1,0.1838154552,0.07776807720000001,nhgis_block_weight_chain_2000_2010_2020,0.0070698252,0.0070698252,995.0000000413,438.0000000183,0.0001847391509471058,0.0001775526876638146,9.063878461515221e-05,0.0001847391509471058,population
16017017005,017005,017,Voting District 017005,16017017005,16017,Bonner,017,204.4101799015,205,177,1224.9153101873999,734.9727191456,nhgis_block_weight_chain_2000_2010_2020,204.4101799015,0.9971228287878048,1224.9153101873999,734.9727191456,1.0,1.0,0.9923162015620589,1.0,population
16017017005,017005,017,Voting District 017005,16017017005,16079,Shoshone,079,1.5828086033,5,8,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.5828086033,0.31656172066,1224.9153101873999,734.9727191456,0.0,0.0,0.007683798437941094,0.0,population
16017017006,017006,017,Voting District 017006,16017017006,16017,Bonner,017,42.0000000001,42,28,765.0000000089,380.0000000035,nhgis_block_weight_chain_2000_2010_2020,42.0000000001,1.000000000002381,765.0000000089,380.0000000035,1.0,1.0,1.0,1.0,population
16017017007,017007,017,Voting District 017007,16017017007,16017,Bonner,017,201.0,201,129,1572.9999999973,1201.9999999986,nhgis_block_weight_chain_2000_2010_2020,201.0,1.0,1572.9999999973,1201.9999999986,1.0,1.0,1.0,1.0,population
16017017009,017009,017,Voting District 017009,16017017009,16017,Bonner,017,36.9999999999,37,65,621.9999999808,278.9999999926,nhgis_block_weight_chain_2000_2010_2020,36.9999999999,0.9999999999972973,621.9999999808,278.9999999926,1.0,1.0,1.0,1.0,population
16017017010,017010,017,Voting District 017010,16017017010,16017,Bonner,017,118.0000000003,118,133,1534.9999999955,690.9999999993,nhgis_block_weight_chain_2000_2010_2020,118.0000000003,1.0000000000025424,1534.9999999955,690.9999999993,1.0,1.0,1.0,1.0,population
16017017011,017011,017,Voting District 017011,16017017011,16017,Bonner,017,114.99005149175063,115,116,2436.823312110884,1119.9188791445192,nhgis_block_weight_chain_2000_2010_2020,114.99005149175063,0.9999134912326142,2437.0000000164,1120.0000000068,0.9999274977818979,0.9999275706586782,0.9999134912326142,0.9999274977818979,population
16017017011,017011,017,Voting District 017011,16017017011,16055,Kootenai,055,0.009948508249370484,2,2,0.17668790551566455,0.0811208622807768,nhgis_block_weight_chain_2000_2010_2020,0.009948508249370484,0.004974254124685242,2437.0000000164,1120.0000000068,7.250221810195958e-05,7.242934132168239e-05,8.65087673858303e-05,7.250221810195958e-05,population
16017017012,017012,017,Voting District 017012,16017017012,16017,Bonner,017,41.00000000009541,41,41,516.0000000002944,598.0000000008265,nhgis_block_weight_chain_2000_2010_2020,41.00000000009541,1.000000000002327,516.0000000002944,598.0000000008265,1.0,1.0,1.0,1.0,population
16017017014,017014,017,Voting District 017014,16017017014,16017,Bonner,017,53.0000000001,53,48,1114.0000000084,466.0000000035,nhgis_block_weight_chain_2000_2010_2020,53.0000000001,1.000000000001887,1114.0000000084,466.0000000035,1.0,1.0,1.0,1.0,population
16017017015,017015,017,Voting District 017015,16017017015,16017,Bonner,017,125.9999999998,126,110,1046.0000000091,730.0000000012,nhgis_block_weight_chain_2000_2010_2020,125.9999999998,0.9999999999984127,1046.0000000091,730.0000000012,1.0,1.0,1.0,1.0,population
16017017016,017016,017,Voting District 017016,16017017016,16017,Bonner,017,7.0,7,10,10.0,5.0,nhgis_block_weight_chain_2000_2010_2020,7.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,population
16017017017,017017,017,Voting District 017017,16017017017,16017,Bonner,017,133.00000000031957,133,141,2528.0000000269115,1121.0000000102752,nhgis_block_weight_chain_2000_2010_2020,133.00000000031957,1.0000000000024027,2528.0000000269115,1121.0000000102752,1.0,1.0,1.0,1.0,population
16017017018,017018,017,Voting District 017018,16017017018,16017,Bonner,017,52.9999999999,53,57,725.9999999904,355.9999999948,nhgis_block_weight_chain_2000_2010_2020,52.9999999999,0.9999999999981132,725.9999999904,355.9999999948,1.0,1.0,1.0,1.0,population
16017017020,017020,017,Voting District 017020,16017017020,16017,Bonner,017,345.00000000055115,345,180,656.000000002,1086.000000006,nhgis_block_weight_chain_2000_2010_2020,345.00000000055115,1.0000000000015976,656.000000002,1086.000000006,1.0,1.0,1.0,1.0,population
16017017021,017021,017,Voting District 017021,16017017021,16017,Bonner,017,22.0,22,23,722.0,303.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,722.0,303.0,1.0,1.0,1.0,1.0,population
16017017025,017025,017,Voting District 017025,16017017025,16017,Bonner,017,121.96303426080596,122,105,1976.0000000273,949.0000000111,nhgis_block_weight_chain_2000_2010_2020,121.96303426080596,0.9996970021377537,1976.0000000273,949.0000000111,1.0,1.0,1.0,1.0,population
16017017026,017026,017,Voting District 017026,16017017026,16017,Bonner,017,27.9999999997,28,25,308.99999999240003,140.9999999961,nhgis_block_weight_chain_2000_2010_2020,27.9999999997,0.9999999999892858,308.99999999240003,140.9999999961,1.0,1.0,1.0,1.0,population
16017017027,017027,017,Voting District 017027,16017017027,16017,Bonner,017,23.0000000001,23,34,644.0000000129,322.000000005,nhgis_block_weight_chain_2000_2010_2020,23.0000000001,1.0000000000043479,644.0000000129,322.000000005,1.0,1.0,1.0,1.0,population
16017017028,017028,017,Voting District 017028,16017017028,16017,Bonner,017,344.9999999999,345,153,254.9999999925,826.9999999857,nhgis_block_weight_chain_2000_2010_2020,344.9999999999,0.9999999999997102,254.9999999925,826.9999999857,1.0,1.0,0.9942363112391914,1.0,population
16017017028,017028,017,Voting District 017028,16017017028,16021,Boundary,021,2.0,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,254.9999999925,826.9999999857,0.0,0.0,0.005763688760808577,0.0,population
16017017029,017029,017,Voting District 017029,16017017029,16017,Bonner,017,184.0,184,179,3423.0,1712.0,nhgis_block_weight_chain_2000_2010_2020,184.0,1.0,3423.0,1712.0,1.0,1.0,1.0,1.0,population
16017017030,017030,017,Voting District 017030,16017017030,16017,Bonner,017,69.0000000003,69,83,966.0000000215,433.0000000125,nhgis_block_weight_chain_2000_2010_2020,69.0000000003,1.0000000000043479,966.0000000215,433.0000000125,1.0,1.0,1.0,1.0,population
16017017031,017031,017,Voting District 017031,16017017031,16017,Bonner,017,106.0000000001,106,77,1251.0000000192,527.0000000092,nhgis_block_weight_chain_2000_2010_2020,106.0000000001,1.0000000000009435,1251.0000000192,527.0000000092,1.0,1.0,1.0,1.0,population
16017017032,017032,017,Voting District 017032,16017017032,16017,Bonner,017,37.0000000001,37,36,1040.0000000324999,515.0000000172,nhgis_block_weight_chain_2000_2010_2020,37.0000000001,1.0000000000027027,1040.0000000324999,515.0000000172,1.0,1.0,1.0,1.0,population
16017017033,017033,017,Voting District 017033,16017017033,16017,Bonner,017,111.9999999999,112,78,598.9999999967999,307.9999999976,nhgis_block_weight_chain_2000_2010_2020,111.9999999999,0.9999999999991072,598.9999999967999,307.9999999976,1.0,1.0,1.0,1.0,population
16017017034,017034,017,Voting District 017034,16017017034,16017,Bonner,017,55.0,55,42,1301.0,608.0,nhgis_block_weight_chain_2000_2010_2020,55.0,1.0,1301.0,608.0,1.0,1.0,1.0,1.0,population
16017017035,017035,017,Voting District 017035,16017017035,16017,Bonner,017,62.0000000003,62,71,1543.0000000093,688.000000004,nhgis_block_weight_chain_2000_2010_2020,62.0000000003,1.0000000000048386,1543.0000000093,688.000000004,1.0,1.0,1.0,1.0,population
16017017036,017036,017,Voting District 017036,16017017036,16017,Bonner,017,154.0,154,97,468.0000000268,206.0000000113,nhgis_block_weight_chain_2000_2010_2020,154.0,1.0,468.0000000268,206.0000000113,1.0,1.0,1.0,1.0,population
16019019001,019001,019,Voting District 019001,16019019001,16019,Bonneville,019,27.0,27,29,2115.0,830.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,2115.0,830.0,1.0,1.0,1.0,1.0,population
16019019002,019002,019,Voting District 019002,16019019002,16019,Bonneville,019,33.0,33,28,2210.0,772.0,nhgis_block_weight_chain_2000_2010_2020,33.0,1.0,2210.0,772.0,1.0,1.0,1.0,1.0,population
16019019003,019003,019,Voting District 019003,16019019003,16019,Bonneville,019,33.0,33,35,1234.9999999983,563.9999999988,nhgis_block_weight_chain_2000_2010_2020,33.0,1.0,1234.9999999983,563.9999999988,1.0,1.0,1.0,1.0,population
16019019004,019004,019,Voting District 019004,16019019004,16019,Bonneville,019,31.9999999998,32,27,1719.9999999748,674.9999999884,nhgis_block_weight_chain_2000_2010_2020,31.9999999998,0.99999999999375,1719.9999999748,674.9999999884,1.0,1.0,1.0,1.0,population
16019019005,019005,019,Voting District 019005,16019019005,16019,Bonneville,019,71.99999999959999,72,94,1771.9999999962,676.9999999988,nhgis_block_weight_chain_2000_2010_2020,71.99999999959999,0.9999999999944443,1771.9999999962,676.9999999988,1.0,1.0,1.0,1.0,population
16019019006,019006,019,Voting District 019006,16019019006,16019,Bonneville,019,68.99999999966289,69,67,3312.999999977504,977.999999993419,nhgis_block_weight_chain_2000_2010_2020,68.99999999966289,0.9999999999951144,3312.999999977504,977.999999993419,1.0,1.0,1.0,1.0,population
16019019007,019007,019,Voting District 019007,16019019007,16019,Bonneville,019,34.0,34,43,1217.0,467.0,nhgis_block_weight_chain_2000_2010_2020,34.0,1.0,1217.0,467.0,1.0,1.0,1.0,1.0,population
16019019008,019008,019,Voting District 019008,16019019008,16019,Bonneville,019,104.0000000001,104,128,2394.0000000016,1143.0000000012,nhgis_block_weight_chain_2000_2010_2020,104.0000000001,1.0000000000009615,2394.0000000016,1143.0000000012,1.0,1.0,1.0,1.0,population
16019019009,019009,019,Voting District 019009,16019019009,16019,Bonneville,019,88.0,88,120,2961.0,1164.0,nhgis_block_weight_chain_2000_2010_2020,88.0,1.0,2961.0,1164.0,1.0,1.0,1.0,1.0,population
16019019010,019010,019,Voting District 019010,16019019010,16019,Bonneville,019,32.0,32,48,1483.0,626.0,nhgis_block_weight_chain_2000_2010_2020,32.0,1.0,1483.0,626.0,1.0,1.0,1.0,1.0,population
16019019011,019011,019,Voting District 019011,16019019011,16019,Bonneville,019,25.0,25,42,1197.0,540.0,nhgis_block_weight_chain_2000_2010_2020,25.0,1.0,1197.0,540.0,1.0,1.0,1.0,1.0,population
16019019012,019012,019,Voting District 019012,16019019012,16019,Bonneville,019,36.0,36,54,1503.0,683.0,nhgis_block_weight_chain_2000_2010_2020,36.0,1.0,1503.0,683.0,1.0,1.0,1.0,1.0,population
16019019013,019013,019,Voting District 019013,16019019013,16019,Bonneville,019,136.00000000012466,136,177,2372.9999999805314,1129.9999999887657,nhgis_block_weight_chain_2000_2010_2020,136.00000000012466,1.0000000000009166,2372.9999999805314,1129.9999999887657,1.0,1.0,1.0,1.0,population
16019019014,019014,019,Voting District 019014,16019019014,16019,Bonneville,019,60.9999999999,61,62,1357.9999999998,593.9999999998,nhgis_block_weight_chain_2000_2010_2020,60.9999999999,0.9999999999983606,1357.9999999998,593.9999999998,1.0,1.0,1.0,1.0,population
16019019015,019015,019,Voting District 019015,16019019015,16019,Bonneville,019,43.0,43,32,1660.0,651.0,nhgis_block_weight_chain_2000_2010_2020,43.0,1.0,1660.0,651.0,1.0,1.0,1.0,1.0,population
16019019016,019016,019,Voting District 019016,16019019016,16019,Bonneville,019,34.0,34,39,2104.0,677.0,nhgis_block_weight_chain_2000_2010_2020,34.0,1.0,2104.0,677.0,1.0,1.0,1.0,1.0,population
16019019017,019017,019,Voting District 019017,16019019017,16019,Bonneville,019,23.00000000005038,23,23,1662.0000000046855,732.000000001965,nhgis_block_weight_chain_2000_2010_2020,23.00000000005038,1.0000000000021905,1662.0000000046855,732.000000001965,1.0,1.0,1.0,1.0,population
16019019018,019018,019,Voting District 019018,16019019018,16019,Bonneville,019,28.0,28,28,1098.0,481.0,nhgis_block_weight_chain_2000_2010_2020,28.0,1.0,1098.0,481.0,1.0,1.0,1.0,1.0,population
16019019019,019019,019,Voting District 019019,16019019019,16019,Bonneville,019,31.0,31,33,1510.0,586.0,nhgis_block_weight_chain_2000_2010_2020,31.0,1.0,1510.0,586.0,1.0,1.0,1.0,1.0,population
16019019020,019020,019,Voting District 019020,16019019020,16019,Bonneville,019,23.999999999899998,24,29,1474.9999999991,560.9999999997,nhgis_block_weight_chain_2000_2010_2020,23.999999999899998,0.9999999999958332,1474.9999999991,560.9999999997,1.0,1.0,1.0,1.0,population
16019019021,019021,019,Voting District 019021,16019019021,16019,Bonneville,019,46.999999999700684,47,56,1604.9999999720576,533.9999999911308,nhgis_block_weight_chain_2000_2010_2020,46.999999999700684,0.9999999999936315,1604.9999999720576,533.9999999911308,1.0,1.0,1.0,1.0,population
16019019022,019022,019,Voting District 019022,16019019022,16019,Bonneville,019,31.0000000002,31,27,1066.0000000094,427.0000000036,nhgis_block_weight_chain_2000_2010_2020,31.0000000002,1.0000000000064515,1066.0000000094,427.0000000036,1.0,1.0,1.0,1.0,population
16019019023,019023,019,Voting District 019023,16019019023,16019,Bonneville,019,22.0,22,24,1528.0,548.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,1528.0,548.0,1.0,1.0,1.0,1.0,population
16019019024,019024,019,Voting District 019024,16019019024,16019,Bonneville,019,36.0000000001,36,36,2647.0000000288,1027.0000000171,nhgis_block_weight_chain_2000_2010_2020,36.0000000001,1.0000000000027778,2647.0000000288,1027.0000000171,1.0,1.0,1.0,1.0,population
16019019025,019025,019,Voting District 019025,16019019025,16019,Bonneville,019,23.0,23,23,2374.000000011,1032.0000000083,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,2374.000000011,1032.0000000083,1.0,1.0,1.0,1.0,population
16019019026,019026,019,Voting District 019026,16019019026,16019,Bonneville,019,34.9999999999,35,40,1541.0000000206,575.0000000052,nhgis_block_weight_chain_2000_2010_2020,34.9999999999,0.9999999999971428,1541.0000000206,575.0000000052,1.0,1.0,1.0,1.0,population
16019019027,019027,019,Voting District 019027,16019019027,16019,Bonneville,019,26.9999999998,27,21,1732.9999999998,533.9999999999,nhgis_block_weight_chain_2000_2010_2020,26.9999999998,0.9999999999925926,1732.9999999998,533.9999999999,1.0,1.0,1.0,1.0,population
16019019036,019036,019,Voting District 019036,16019019036,16019,Bonneville,019,131.9966524121,132,144,1198.9966524028,387.9966524101,nhgis_block_weight_chain_2000_2010_2020,131.9966524121,0.9999746394856059,1198.9999999915,387.99999999880004,0.9999972080160967,0.9999913721940721,0.9999746394795457,0.9999972080160967,population
16019019036,019036,019,Voting District 019036,16019019036,16051,Jefferson,051,0.0033475887,1,1,0.0033475887,0.0033475887,nhgis_block_weight_chain_2000_2010_2020,0.0033475887,0.0033475887,1198.9999999915,387.99999999880004,2.7919839032725035e-06,8.627805927861735e-06,2.5360520454391757e-05,2.7919839032725035e-06,population
16019019037,019037,019,Voting District 019037,16019019037,16011,Bingham,011,4.314183552903826,7,2,0.00284716703400563,0.0013373057280935538,nhgis_block_weight_chain_2000_2010_2020,4.314183552903826,0.6163119361291179,1541.0000000063058,558.0000000020624,1.8476100155703955e-06,2.396605247470629e-06,0.04638907046129089,1.8476100155703955e-06,population
16019019037,019037,019,Voting District 019037,16019019037,16019,Bonneville,019,88.6858164471775,89,107,1540.9971528392718,557.9986626963343,nhgis_block_weight_chain_2000_2010_2020,88.6858164471775,0.9964698477210955,1541.0000000063058,558.0000000020624,0.9999981523899845,0.9999976033947526,0.9536109295387091,0.9999981523899845,population
16019019038,019038,019,Voting District 019038,16019019038,16011,Bingham,011,0.0004559418,1,2,0.0,0.0004559418,nhgis_block_weight_chain_2000_2010_2020,0.0004559418,0.0004559418,683.0000000053998,242.0000000020006,0.0,1.884057024777813e-06,9.700889361681377e-06,0.0,population
16019019038,019038,019,Voting District 019038,16019019038,16019,Bonneville,019,46.99954405830054,47,51,683.0000000053998,241.9995440602006,nhgis_block_weight_chain_2000_2010_2020,46.99954405830054,0.9999902991127775,683.0000000053998,242.0000000020006,1.0,0.9999981159429753,0.9999902991106383,1.0,population
16019019039,019039,019,Voting District 019039,16019019039,16019,Bonneville,019,38.9999999999,39,52,1169.9999999874,379.9999999962,nhgis_block_weight_chain_2000_2010_2020,38.9999999999,0.9999999999974358,1169.9999999874,379.9999999962,1.0,1.0,1.0,1.0,population
16019019040,019040,019,Voting District 019040,16019019040,16019,Bonneville,019,93.99999999993014,94,115,1841.0000000054042,599.000000001931,nhgis_block_weight_chain_2000_2010_2020,93.99999999993014,0.9999999999992568,1841.0000000054042,599.000000001931,1.0,1.0,1.0,1.0,population
16019019041,019041,019,Voting District 019041,16019019041,16019,Bonneville,019,125.99999999939413,126,179,3653.9999999454076,1245.999999982068,nhgis_block_weight_chain_2000_2010_2020,125.99999999939413,0.9999999999951915,3653.9999999454076,1245.999999982068,1.0,1.0,1.0,1.0,population
16019019042,019042,019,Voting District 019042,16019019042,16019,Bonneville,019,52.0000000002,52,52,838.0000000149,297.0000000065,nhgis_block_weight_chain_2000_2010_2020,52.0000000002,1.000000000003846,838.0000000149,297.0000000065,1.0,1.0,1.0,1.0,population
16019019043,019043,019,Voting District 019043,16019019043,16019,Bonneville,019,65.0000000003,65,71,1937.0000000466,583.000000014,nhgis_block_weight_chain_2000_2010_2020,65.0000000003,1.0000000000046154,1937.0000000466,583.000000014,1.0,1.0,1.0,1.0,population
16019019044,019044,019,Voting District 019044,16019019044,16019,Bonneville,019,27.99999999993871,28,52,941.9999999977774,355.99999999896454,nhgis_block_weight_chain_2000_2010_2020,27.99999999993871,0.999999999997811,941.9999999977774,355.99999999896454,1.0,1.0,1.0,1.0,population
16019019045,019045,019,Voting District 019045,16019019045,16019,Bonneville,019,36.0,36,95,1717.0000000008,584.0000000006,nhgis_block_weight_chain_2000_2010_2020,36.0,1.0,1717.0000000008,584.0000000006,1.0,1.0,1.0,1.0,population
16019019046,019046,019,Voting District 019046,16019019046,16019,Bonneville,019,30.000000000301807,30,60,2535.0000001172834,858.000000037977,nhgis_block_weight_chain_2000_2010_2020,30.000000000301807,1.0000000000100602,2535.0000001172834,858.000000037977,1.0,1.0,1.0,1.0,population
16019019047,019047,019,Voting District 019047,16019019047,16019,Bonneville,019,18.0,18,29,1697.9999999846,477.9999999962,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1697.9999999846,477.9999999962,1.0,1.0,1.0,1.0,population
16019019048,019048,019,Voting District 019048,16019019048,16019,Bonneville,019,22.000000000100002,22,44,2228.0000001655,676.0000000466,nhgis_block_weight_chain_2000_2010_2020,22.000000000100002,1.0000000000045455,2228.0000001655,676.0000000466,1.0,1.0,1.0,1.0,population
16019019049,019049,019,Voting District 019049,16019019049,16019,Bonneville,019,37.99999999991066,38,58,2538.9999999635716,852.9999999900133,nhgis_block_weight_chain_2000_2010_2020,37.99999999991066,0.999999999997649,2538.9999999635716,852.9999999900133,1.0,1.0,1.0,1.0,population
16019019050,019050,019,Voting District 019050,16019019050,16019,Bonneville,019,39.00000000019528,39,82,2672.0000000117866,827.0000000031622,nhgis_block_weight_chain_2000_2010_2020,39.00000000019528,1.000000000005007,2672.0000000117866,827.0000000031622,1.0,1.0,1.0,1.0,population
16019019051,019051,019,Voting District 019051,16019019051,16011,Bingham,011,0.06350946253678266,4,6,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.06350946253678266,0.015877365634195666,2020.9999999156933,590.9999999775588,0.0,0.0,0.00035283034742747123,0.0,population
16019019051,019051,019,Voting District 019051,16019019051,16019,Bonneville,019,179.93649053700364,180,305,2020.9999999156933,590.9999999775588,nhgis_block_weight_chain_2000_2010_2020,179.93649053700364,0.9996471696500202,2020.9999999156933,590.9999999775588,1.0,1.0,0.9996471696525725,1.0,population
16019019052,019052,019,Voting District 019052,16019019052,16019,Bonneville,019,40.9999999997,41,44,1014.9999999933,331.9999999974,nhgis_block_weight_chain_2000_2010_2020,40.9999999997,0.999999999992683,1014.9999999933,331.9999999974,1.0,1.0,1.0,1.0,population
16019019053,019053,019,Voting District 019053,16019019053,16019,Bonneville,019,66.99999999970545,67,89,2128.9999999762435,649.9999999928109,nhgis_block_weight_chain_2000_2010_2020,66.99999999970545,0.9999999999956037,2128.9999999762435,649.9999999928109,1.0,1.0,1.0,1.0,population
16019019054,019054,019,Voting District 019054,16019019054,16019,Bonneville,019,127.2139709268054,128,99,616.1045011050521,226.66734402691947,nhgis_block_weight_chain_2000_2010_2020,127.2139709268054,0.9938591478656672,616.9999999925,226.9999999975,0.9985486241694348,0.9985345551956644,0.9938591478694503,0.9985486241694348,population
16019019054,019054,019,Voting District 019054,16019019054,16051,Jefferson,051,0.7813910909309718,4,5,0.8954988874478913,0.3326559705805457,nhgis_block_weight_chain_2000_2010_2020,0.7813910909309718,0.19534777273274295,616.9999999925,226.9999999975,0.0014513758305652782,0.0014654448043357239,0.006104617897921455,0.0014513758305652782,population
16019019054,019054,019,Voting District 019054,16019019054,16065,Madison,065,0.004637981776388976,3,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.004637981776388976,0.001545993925462992,616.9999999925,226.9999999975,0.0,0.0,3.62342326281768e-05,0.0,population
16019019055,019055,019,Voting District 019055,16019019055,16019,Bonneville,019,342.0000000001766,342,214,610.0000000040573,484.00000000291476,nhgis_block_weight_chain_2000_2010_2020,342.0000000001766,1.0000000000005165,610.0000000040573,484.00000000291476,1.0,1.0,1.0,1.0,population
16019019056,019056,019,Voting District 019056,16019019056,16011,Bingham,011,4.46358e-05,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.46358e-05,4.46358e-05,38.0,46.0,0.0,0.0,3.542523809531547e-07,0.0,population
16019019056,019056,019,Voting District 019056,16019019056,16019,Bonneville,019,125.9984606180248,126,98,38.0,46.0,nhgis_block_weight_chain_2000_2010_2020,125.9984606180248,0.9999877826827365,38.0,46.0,1.0,1.0,0.9999877826849206,1.0,population
16019019056,019056,019,Voting District 019056,16019019056,16029,Caribou,029,0.0014947459,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0014947459,0.0014947459,38.0,46.0,0.0,0.0,1.186306269843861e-05,0.0,population
16019019057,019057,019,Voting District 019057,16019019057,16019,Bonneville,019,52.0000000001,52,14,44.0,21.0,nhgis_block_weight_chain_2000_2010_2020,52.0000000001,1.0000000000019231,44.0,21.0,1.0,1.0,1.0,1.0,population
16021021001,021001,021,bonners ferry Voting District,16021021001,16021,Boundary,021,168.9999999999,169,86,538.0,242.0,nhgis_block_weight_chain_2000_2010_2020,168.9999999999,0.9999999999994084,538.0,242.0,1.0,1.0,1.0,1.0,population
16021021002,021002,021,copeland Voting District,16021021002,16021,Boundary,021,540.9973592022,541,251,1022.9999999967999,495.9999999981,nhgis_block_weight_chain_2000_2010_2020,540.9973592022,0.9999951186731977,1022.9999999967999,495.9999999981,1.0,1.0,1.0,1.0,population
16021021003,021003,021,kootenai Voting District,16021021003,16021,Boundary,021,131.9999999999,132,82,1066.9999999861,446.9999999933,nhgis_block_weight_chain_2000_2010_2020,131.9999999999,0.9999999999992425,1066.9999999861,446.9999999933,1.0,1.0,1.0,1.0,population
16021021004,021004,021,moyie Voting District,16021021004,16021,Boundary,021,163.0000000001,163,115,2084.0000000143,823.000000005,nhgis_block_weight_chain_2000_2010_2020,163.0000000001,1.0000000000006135,2084.0000000143,823.000000005,1.0,1.0,1.0,1.0,population
16021021005,021005,021,naples Voting District,16021021005,16021,Boundary,021,302.0000000002,302,131,1655.0000000222,669.0000000084,nhgis_block_weight_chain_2000_2010_2020,302.0000000002,1.0000000000006621,1655.0000000222,669.0000000084,1.0,1.0,1.0,1.0,population
16021021006,021006,021,north bonners ferry Voting District,16021021006,16021,Boundary,021,81.00000000008079,81,67,1971.000000026258,754.000000009776,nhgis_block_weight_chain_2000_2010_2020,81.00000000008079,1.0000000000009974,1971.000000026258,754.000000009776,1.0,1.0,1.0,1.0,population
16021021007,021007,021,valley view Voting District,16021021007,16021,Boundary,021,58.0000000001,58,61,1533.0000000045,664.000000002,nhgis_block_weight_chain_2000_2010_2020,58.0000000001,1.0000000000017242,1533.0000000045,664.000000002,1.0,1.0,1.0,1.0,population
16023023001,023001,023,howe Voting District,16023023001,16023,Butte,023,279.00000000013574,279,213,343.000000001,149.0000000004,nhgis_block_weight_chain_2000_2010_2020,279.00000000013574,1.0000000000004865,343.000000001,149.0000000004,1.0,1.0,1.0,1.0,population
16023023002,023002,023,moore Voting District,16023023002,16023,Butte,023,140.9999999999,141,118,924.9999999968,360.9999999991,nhgis_block_weight_chain_2000_2010_2020,140.9999999999,0.9999999999992909,924.9999999968,360.9999999991,1.0,1.0,0.9860139860139763,1.0,population
16023023002,023002,023,moore Voting District,16023023002,16037,Custer,037,2.0,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,924.9999999968,360.9999999991,0.0,0.0,0.013986013986023765,0.0,population
16023023003,023003,023,arco 1 Voting District,16023023003,16023,Butte,023,82.0,82,66,952.9999999973,412.9999999991,nhgis_block_weight_chain_2000_2010_2020,82.0,1.0,952.9999999973,412.9999999991,1.0,1.0,1.0,1.0,population
16023023004,023004,023,arco 2 Voting District,16023023004,16023,Butte,023,91.0000000001,91,94,678.0000000024,367.0000000004,nhgis_block_weight_chain_2000_2010_2020,91.0000000001,1.000000000001099,678.0000000024,367.0000000004,1.0,1.0,1.0,1.0,population
16025025001,025001,025,Voting District 025001,16025025001,16025,Camas,025,274.99628864853173,275,178,524.0000000010211,322.9999900435811,nhgis_block_weight_chain_2000_2010_2020,274.99628864853173,0.999986504176479,524.0000000010211,323.0000000011563,1.0,0.9999999691715937,0.9999865041767,1.0,population
16025025001,025001,025,Voting District 025001,16025025001,16047,Gooding,047,0.0037113514074932534,2,2,0.0,9.9575752472448e-06,nhgis_block_weight_chain_2000_2010_2020,0.0037113514074932534,0.0018556757037466267,524.0000000010211,323.0000000011563,0.0,3.082840633810883e-08,1.349582329997845e-05,0.0,population
16025025002,025002,025,Voting District 025002,16025025002,16013,Blaine,013,10.634996071240133,20,7,0.072702579,0.0605854825,nhgis_block_weight_chain_2000_2010_2020,10.634996071240133,0.5317498035620066,466.9999999985929,277.9999999998526,0.0001556800406856939,0.00021793339028788533,0.03313082888251135,0.0001556800406856939,population
16025025002,025002,025,Voting District 025002,16025025002,16025,Camas,025,310.3650039273711,314,191,466.9272974195929,277.9394145173526,nhgis_block_weight_chain_2000_2010_2020,310.3650039273711,0.9884235793865321,466.9999999985929,277.9999999998526,0.9998443199593143,0.999782066609712,0.9668691711174886,0.9998443199593143,population
16027027001,027001,027,Voting District 027001,16027027001,16027,Canyon,027,166.0000000001,166,162,2048.0000000029,798.0000000008,nhgis_block_weight_chain_2000_2010_2020,166.0000000001,1.0000000000006024,2048.0000000029,798.0000000008,1.0,1.0,1.0,1.0,population
16027027003,027003,027,Voting District 027003,16027027003,16001,Ada,001,0.0006931726564216184,4,3,0.00340606663407795,0.0011499753320737913,nhgis_block_weight_chain_2000_2010_2020,0.0006931726564216184,0.0001732931641054046,2613.9999999917254,848.9999999976445,1.3030094239054063e-06,1.3545056914923226e-06,3.3008221734347914e-06,1.3030094239054063e-06,population
16027027003,027003,027,Voting District 027003,16027027003,16027,Canyon,027,209.99930682743818,210,170,2613.9965939250915,848.9988500223125,nhgis_block_weight_chain_2000_2010_2020,209.99930682743818,0.999996699178277,2613.9999999917254,848.9999999976445,0.9999986969905762,0.9999986454943085,0.9999966991778266,0.9999986969905762,population
